인덱스,자재코드,자재내역,플랜트,특별재고,저장위치,배치,기말수량,기말금액,단가,대분류,소분류,유효기한,남은일,유효기한구간,3평판,예측부진재고,예측부진재고금액,판매개선율,권장판매량
1147,9308229,[EA]멜라비타12앰플클렌저30ML,1510,nan,7060,QE05,885.0,1084674.8606284866,1225.6213114446177,멜라(기타),멜라(기타),2027-05-28,437,18개월 미만,101.33333333333333,123.53333333333337,151405.08600712515,900% 이상,1013.3333333333333
1148,9308229,[EA]멜라비타12앰플클렌저30ML,1510,nan,7060,QE06,1494.0,1831078.239298259,1225.6213114446177,멜라(기타),멜라(기타),2027-07-22,492,18개월 미만,101.33333333333333,1494.0,1831078.239298259,900% 이상,1013.3333333333333
1149,9308231,[단종][EA]멜라선앰플패드_1매(3ml)*15입,1510,nan,5000,QF02,9860.0,35485120.0,3598.896551724138,임가공,임가공,2027-06-26,466,18개월 미만,0.0,0.0,0.0,,
1150,9308235,[EA]이지듀멜라5스텝스타터키트(GWP),1510,nan,5000,CFZ,11.0,21510.18993928881,1955.4718126626192,기타,기타,2026-06-12,87,3개월 미만,996.6666666666666,11.0,21510.18993928881,900% 이상,9966.666666666666
1151,9308235,[EA]이지듀멜라5스텝스타터키트(GWP),1510,nan,5100,0,0.0,0.0,1955.4718126626192,기타,기타,,0,유효기한 없음,996.6666666666666,0.0,0.0,900% 이상,9966.666666666666
1152,9308235,[EA]이지듀멜라5스텝스타터키트(GWP),1510,nan,5100,CFZ,26.0,50842.2671292281,1955.4718126626192,기타,기타,2026-06-12,87,3개월 미만,996.6666666666666,26.0,50842.2671292281,900% 이상,9966.666666666666
1153,9308235,[EA]이지듀멜라5스텝스타터키트(GWP),1510,nan,5200,CFZ,1.0,1955.4718126626192,1955.4718126626192,기타,기타,2026-06-12,87,3개월 미만,996.6666666666666,1.0,1955.4718126626192,900% 이상,9966.666666666666
1154,9308235,[EA]이지듀멜라5스텝스타터키트(GWP),1510,nan,7060,CFZ,1115.0,2180351.0711188205,1955.4718126626192,기타,기타,2026-06-12,87,3개월 미만,996.6666666666666,1115.0,2180351.0711188205,900% 이상,9966.666666666666
1190,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5000,HGZ,19.0,46312.521204077944,2437.501116004102,멜라(기타),멜라(기타),2027-07-30,500,18개월 미만,5951.333333333333,0.0,0.0,,
1191,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5000,JHA,30.0,73125.03348012306,2437.501116004102,멜라(기타),멜라(기타),2028-08-06,873,24개월 이상,5951.333333333333,0.0,0.0,,
1192,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5000,SHA,1627.0,3965814.3157386743,2437.501116004102,멜라(기타),멜라(기타),2028-08-11,878,24개월 이상,5951.333333333333,0.0,0.0,,
1193,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5000,UHA,51.0,124312.55691620921,2437.501116004102,멜라(기타),멜라(기타),2028-08-25,892,24개월 이상,5951.333333333333,0.0,0.0,,
1194,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5000,VHA,273.0,665437.8046691199,2437.501116004102,멜라(기타),멜라(기타),2028-08-25,892,24개월 이상,5951.333333333333,0.0,0.0,,
1195,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5000,WHA,0.0,0.0,2437.501116004102,멜라(기타),멜라(기타),,0,유효기한 없음,5951.333333333333,0.0,0.0,,
1196,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5100,0,0.0,0.0,2437.501116004102,멜라(기타),멜라(기타),,0,유효기한 없음,5951.333333333333,0.0,0.0,,
1197,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5100,RHA,0.0,0.0,2437.501116004102,멜라(기타),멜라(기타),,0,유효기한 없음,5951.333333333333,0.0,0.0,,
1198,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5100,VHA,1.0,2437.501116004102,2437.501116004102,멜라(기타),멜라(기타),2028-08-25,892,24개월 이상,5951.333333333333,0.0,0.0,,
1199,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5100,WHA,0.0,0.0,2437.501116004102,멜라(기타),멜라(기타),,0,유효기한 없음,5951.333333333333,0.0,0.0,,
1200,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5600,SHA,0.0,0.0,2437.501116004102,멜라(기타),멜라(기타),2028-08-11,878,24개월 이상,5951.333333333333,0.0,0.0,,
1201,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,5600,VHA,0.0,0.0,2437.501116004102,멜라(기타),멜라(기타),2028-08-25,892,24개월 이상,5951.333333333333,0.0,0.0,,
1202,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,6040,SHA,12.0,29250.013392049226,2437.501116004102,멜라(기타),멜라(기타),2028-08-11,878,24개월 이상,5951.333333333333,0.0,0.0,,
1203,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,6090,SHA,0.0,0.0,2437.501116004102,멜라(기타),멜라(기타),2028-08-11,878,24개월 이상,5951.333333333333,0.0,0.0,,
1204,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,6090,THA,0.0,0.0,2437.501116004102,멜라(기타),멜라(기타),,0,유효기한 없음,5951.333333333333,0.0,0.0,,
1205,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,6090,UHA,8300.0,20231259.26283405,2437.501116004102,멜라(기타),멜라(기타),2028-08-25,892,24개월 이상,5951.333333333333,0.0,0.0,,
1206,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,6090,VHA,4003.0,9757316.967364421,2437.501116004102,멜라(기타),멜라(기타),2028-08-25,892,24개월 이상,5951.333333333333,0.0,0.0,,
1207,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,6090,WHA,0.0,0.0,2437.501116004102,멜라(기타),멜라(기타),,0,유효기한 없음,5951.333333333333,0.0,0.0,,
1208,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,7020,HGZ,133.0,324187.64842854557,2437.501116004102,멜라(기타),멜라(기타),2027-07-30,500,18개월 미만,5951.333333333333,0.0,0.0,,
1209,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,7020,ZMZ,1.0,2437.501116004102,2437.501116004102,멜라(기타),멜라(기타),2027-12-05,628,24개월 미만,5951.333333333333,0.0,0.0,,
1210,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,7040,HHA,51.0,124312.55691620921,2437.501116004102,멜라(기타),멜라(기타),2027-08-06,507,18개월 미만,5951.333333333333,0.0,0.0,,
1211,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,7060,ABA,1605.0,3912189.291186584,2437.501116004102,멜라(기타),멜라(기타),2028-03-17,731,24개월 이상,5951.333333333333,0.0,0.0,,
1212,9308236,[EA]이지듀멜라글루타치온크림50ml,1510,nan,7080,BDA,13.0,31687.51450805333,2437.501116004102,멜라(기타),멜라(기타),2028-04-27,772,24개월 이상,5951.333333333333,0.0,0.0,,
1213,9308304,"[EA]멜라라필프로그램(스텝1 3ml, 스텝2 15g*4ea,브러쉬)직영",1510,nan,5000,EMGG01,2787.0,11516920.10692951,4132.371764237356,멜라(기타),멜라(기타),2027-07-28,498,18개월 미만,866.0,0.0,0.0,,
1214,9308304,"[EA]멜라라필프로그램(스텝1 3ml, 스텝2 15g*4ea,브러쉬)직영",1510,nan,5100,0,0.0,0.0,4132.371764237356,멜라(기타),멜라(기타),,0,유효기한 없음,866.0,0.0,0.0,,
1215,9308304,"[EA]멜라라필프로그램(스텝1 3ml, 스텝2 15g*4ea,브러쉬)직영",1510,nan,5100,EMGG01,1.0,4132.371764237356,4132.371764237356,멜라(기타),멜라(기타),2027-07-28,498,18개월 미만,866.0,0.0,0.0,,
1216,9308304,"[EA]멜라라필프로그램(스텝1 3ml, 스텝2 15g*4ea,브러쉬)직영",1510,nan,7030,EMGF01,23.0,95044.55057745919,4132.371764237356,멜라(기타),멜라(기타),2027-06-09,449,18개월 미만,866.0,0.0,0.0,,
1217,9308304,"[EA]멜라라필프로그램(스텝1 3ml, 스텝2 15g*4ea,브러쉬)직영",1510,nan,7030,EMGG01,1.0,4132.371764237356,4132.371764237356,멜라(기타),멜라(기타),2027-07-28,498,18개월 미만,866.0,0.0,0.0,,
1218,9308304,"[EA]멜라라필프로그램(스텝1 3ml, 스텝2 15g*4ea,브러쉬)직영",1510,nan,7040,EMGG01,1823.0,7533313.7262047,4132.371764237356,멜라(기타),멜라(기타),2027-07-28,498,18개월 미만,866.0,0.0,0.0,,
1219,9308304,"[EA]멜라라필프로그램(스텝1 3ml, 스텝2 15g*4ea,브러쉬)직영",1510,nan,7060,EMGG01,387.0,1599227.8727598567,4132.371764237356,멜라(기타),멜라(기타),2027-07-28,498,18개월 미만,866.0,0.0,0.0,,
1220,9308335,[RX]이지듀알엑스포스트레이저센시티브베리어150ml_AD,1510,nan,5000,AHA,0.0,0.0,10012.257394445698,포스트레이저,병의원,,0,유효기한 없음,2019.6666666666667,0.0,0.0,,
1221,9308335,[RX]이지듀알엑스포스트레이저센시티브베리어150ml_AD,1510,nan,5000,BHA,4098.0,41030230.80243847,10012.257394445698,포스트레이저,병의원,2028-08-24,891,24개월 이상,2019.6666666666667,0.0,0.0,,
1222,9308335,[RX]이지듀알엑스포스트레이저센시티브베리어150ml_AD,1510,nan,5000,CHA,4760.0,47658345.197561525,10012.257394445698,포스트레이저,병의원,2028-08-24,891,24개월 이상,2019.6666666666667,0.0,0.0,,
1223,9308336,[RX]이지듀알엑스포스트레이저리뉴얼모이스처50ml_AD,1510,nan,5000,AKZ,6595.0,18990137.0,2879.474905231236,포스트레이저,병의원,2027-10-15,577,24개월 미만,268.3333333333333,3044.0555555555575,8765281.582351957,86%,498.42458089192706
1224,9308337,[RX]알엑스포스트레이저비비크림40ml_AD,1510,nan,5000,AKZ,3353.0,13611541.0,4059.5111840143154,포스트레이저,병의원,2027-10-22,584,24개월 미만,247.0,26.733333333333377,108524.26565264954,1%,249.03521728515625
1234,9308426,[EA]멜라에이레티노0.03프로크림_10ml+1ml(올리브영),1510,nan,5000,JJZ,11193.0,46421970.58906557,4147.410934429158,임가공,임가공,2026-09-10,177,6개월 미만,1724.0,11193.0,46421970.58906557,900% 이상,17240.0
1235,9308426,[EA]멜라에이레티노0.03프로크림_10ml+1ml(올리브영),1510,nan,5100,0,0.0,0.0,4147.410934429158,임가공,임가공,,0,유효기한 없음,1724.0,0.0,0.0,900% 이상,17240.0
1236,9308426,[EA]멜라에이레티노0.03프로크림_10ml+1ml(올리브영),1510,nan,5100,JJZ,1.0,4147.410934429158,4147.410934429158,임가공,임가공,2026-09-10,177,6개월 미만,1724.0,1.0,4147.410934429158,900% 이상,17240.0
1237,9308427,[EA]클리어라하바디미스트 100ml,1510,nan,5000,QG01,9260.0,27100730.13584117,2926.644723092999,클리어,클리어,2027-07-18,488,18개월 미만,25.0,9003.333333333334,26349557.9902473,900% 이상,250.0
1238,9308427,[EA]클리어라하바디미스트 100ml,1510,nan,5000,QH02,9880.0,28915249.864158828,2926.644723092999,클리어,클리어,2027-08-26,527,18개월 미만,25.0,9847.5,28820133.910658307,900% 이상,250.0
1239,9308494,[EX]멜라비타앰플데일리마스크30매입(310g),1510,nan,5000,434DH,19.0,106567.48654793482,5608.815081470254,멜라(기타),멜라(기타),2027-08-22,523,18개월 미만,113.33333333333333,0.0,0.0,304%,457.6704915364583
1240,9308494,[EX]멜라비타앰플데일리마스크30매입(310g),1510,nan,5000,435DH,4061.0,22777398.0458507,5608.815081470254,멜라(기타),멜라(기타),2027-08-22,523,18개월 미만,113.33333333333333,2780.444444444443,15594998.733190173,304%,457.6704915364583
1241,9308494,[EX]멜라비타앰플데일리마스크30매입(310g),1510,nan,7060,435DH,835.0,4683360.5930276625,5608.815081470254,멜라(기타),멜라(기타),2027-08-22,523,18개월 미만,113.33333333333333,835.0,4683360.5930276625,304%,457.6704915364583
1242,9308494,[EX]멜라비타앰플데일리마스크30매입(310g),1510,nan,7090,435DH,363.0,2035999.8745737022,5608.815081470254,멜라(기타),멜라(기타),2027-08-22,523,18개월 미만,113.33333333333333,363.0,2035999.8745737022,304%,457.6704915364583
1254,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5000,720,3749.0,5847227.022578411,1559.676453075063,멜라(기타),멜라(기타),2028-06-23,829,24개월 이상,973.0,2777.0,4331221.510189449,900% 이상,9730.0
1255,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5000,721,10260.0,16002280.408550145,1559.676453075063,멜라(기타),멜라(기타),2028-06-24,830,24개월 이상,973.0,10227.566666666668,15951694.902255412,900% 이상,9730.0
1256,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5000,735,10260.0,16002280.408550145,1559.676453075063,멜라(기타),멜라(기타),2028-06-25,831,24개월 이상,973.0,10227.566666666668,15951694.902255412,900% 이상,9730.0
1257,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5000,736,10530.0,16423393.050880412,1559.676453075063,멜라(기타),멜라(기타),2028-06-29,835,24개월 이상,973.0,10400.266666666666,16221051.025701474,900% 이상,9730.0
1258,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5000,738,9990.0,15581167.766219879,1559.676453075063,멜라(기타),멜라(기타),2028-06-30,836,24개월 이상,973.0,9957.566666666668,15530582.259925146,900% 이상,9730.0
1259,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5000,757,9585.0,14949498.802724479,1559.676453075063,멜라(기타),멜라(기타),2028-06-30,836,24개월 이상,973.0,9585.0,14949498.802724479,900% 이상,9730.0
1260,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5100,0,0.0,0.0,1559.676453075063,멜라(기타),멜라(기타),,0,유효기한 없음,973.0,0.0,0.0,900% 이상,9730.0
1261,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5100,327,1.0,1559.676453075063,1559.676453075063,멜라(기타),멜라(기타),,0,유효기한 없음,973.0,1.0,1559.676453075063,900% 이상,9730.0
1262,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5100,720,1.0,1559.676453075063,1559.676453075063,멜라(기타),멜라(기타),2028-06-23,829,24개월 이상,973.0,0.0,0.0,900% 이상,9730.0
1263,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,5600,720,0.0,0.0,1559.676453075063,멜라(기타),멜라(기타),2028-06-23,829,24개월 이상,973.0,0.0,0.0,900% 이상,9730.0
1264,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,6040,329,0.0,0.0,1559.676453075063,멜라(기타),멜라(기타),2028-04-17,762,24개월 이상,973.0,0.0,0.0,900% 이상,9730.0
1265,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,6090,329,823.0,1283613.7208807769,1559.676453075063,멜라(기타),멜라(기타),2028-04-17,762,24개월 이상,973.0,0.0,0.0,900% 이상,9730.0
1266,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,6090,331,7.0,10917.73517152544,1559.676453075063,멜라(기타),멜라(기타),2028-05-22,797,24개월 이상,973.0,0.0,0.0,900% 이상,9730.0
1267,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,6090,507,7903.0,12326123.008652221,1559.676453075063,멜라(기타),멜라(기타),2028-05-23,798,24개월 이상,973.0,0.0,0.0,900% 이상,9730.0
1268,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,6090,508,9315.0,14528386.16039421,1559.676453075063,멜라(기타),멜라(기타),2028-05-23,798,24개월 이상,973.0,0.0,0.0,900% 이상,9730.0
1269,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,6090,509,9618.0,15000968.125675956,1559.676453075063,멜라(기타),멜라(기타),2028-05-25,800,24개월 이상,973.0,7696.033333333334,12003321.972080788,900% 이상,9730.0
1270,9308616,[EA]DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver,1510,nan,7060,507,236.0,368083.64292571484,1559.676453075063,멜라(기타),멜라(기타),2028-05-23,798,24개월 이상,973.0,0.0,0.0,900% 이상,9730.0
1271,9308656,[단종][EA]멜라비토닝앰플쿠션23호 베이지(본품)_15g,1510,nan,5000,CMZ,1.0,6161.0,6161.0,멜라(앰플쿠션),본품23호(15G),2026-12-12,270,9개월 미만,0.0,0.0,0.0,,
1272,9308656,[단종][EA]멜라비토닝앰플쿠션23호 베이지(본품)_15g,1510,nan,5000,DMZ,1.0,6161.0,6161.0,멜라(앰플쿠션),본품23호(15G),2026-12-17,275,12개월 미만,0.0,0.0,0.0,,
1273,9308657,[단종][EA]멜라비토닝앰플쿠션21호페어(리필)_15g,1510,nan,5000,BMZ,2841.0,9345212.181146676,3289.409426661977,멜라(앰플쿠션),리필19호(15G),2026-12-09,267,9개월 미만,18.333333333333332,2787.833333333333,9170325.246629147,900% 이상,183.33333333333331
1274,9308657,[단종][EA]멜라비토닝앰플쿠션21호페어(리필)_15g,1510,nan,5100,BMZ,0.0,0.0,3289.409426661977,멜라(앰플쿠션),리필19호(15G),2026-12-09,267,9개월 미만,18.333333333333332,0.0,0.0,900% 이상,183.33333333333331
1275,9308657,[단종][EA]멜라비토닝앰플쿠션21호페어(리필)_15g,1510,nan,5400,BMZ,2.0,6578.818853323954,3289.409426661977,멜라(앰플쿠션),리필19호(15G),2026-12-09,267,9개월 미만,18.333333333333332,2.0,6578.818853323954,900% 이상,183.33333333333331
1276,9308658,[단종][EA]멜라비토닝앰플쿠션21호내추럴(리필)_15g,1510,nan,5000,EMZ,2.0,6730.0,3365.0,멜라(앰플쿠션),리필21호(15G),2026-12-12,270,9개월 미만,0.0,0.0,0.0,,
1277,9308659,[단종][EA]멜라비토닝앰플쿠션23호 베이지(리필)_15g,1510,nan,5000,DMZ,4979.0,16781326.524856407,3370.421073479897,멜라(앰플쿠션),리필23호(15G),2026-12-29,287,12개월 미만,12.666666666666666,4971.822222222222,16757134.39137343,900% 이상,126.66666666666666
1278,9308659,[단종][EA]멜라비토닝앰플쿠션23호 베이지(리필)_15g,1510,nan,5100,DMZ,0.0,0.0,3370.421073479897,멜라(앰플쿠션),리필23호(15G),2026-12-29,287,12개월 미만,12.666666666666666,0.0,0.0,900% 이상,126.66666666666666
1279,9308659,[단종][EA]멜라비토닝앰플쿠션23호 베이지(리필)_15g,1510,nan,5200,DMZ,0.0,0.0,3370.421073479897,멜라(앰플쿠션),리필23호(15G),2026-12-29,287,12개월 미만,12.666666666666666,0.0,0.0,900% 이상,126.66666666666666
1280,9308659,[단종][EA]멜라비토닝앰플쿠션23호 베이지(리필)_15g,1510,nan,6040,CMZ,0.0,0.0,3370.421073479897,멜라(앰플쿠션),리필23호(15G),2026-12-12,270,9개월 미만,12.666666666666666,0.0,0.0,900% 이상,126.66666666666666
1281,9308659,[단종][EA]멜라비토닝앰플쿠션23호 베이지(리필)_15g,1510,nan,6090,CMZ,70.0,235929.4751435928,3370.421073479897,멜라(앰플쿠션),리필23호(15G),2026-12-12,270,9개월 미만,12.666666666666666,32.00000000000001,107853.47435135674,900% 이상,126.66666666666666
1284,9308690,[EX]디더블유이지에프멜라토닝원데이앰플10ml,1510,nan,5000,AAA,100.0,380497.83107403544,3804.9783107403546,원데이앰플,10ML,2028-01-13,667,24개월 미만,1412.0,0.0,0.0,900% 이상,14120.0
1285,9308690,[EX]디더블유이지에프멜라토닝원데이앰플10ml,1510,nan,5000,BAA,112.0,426157.5708029197,3804.9783107403546,원데이앰플,10ML,2028-02-17,702,24개월 미만,1412.0,0.0,0.0,900% 이상,14120.0
1286,9308690,[EX]디더블유이지에프멜라토닝원데이앰플10ml,1510,nan,5000,EBA,11437.0,43517536.939937435,3804.9783107403546,원데이앰플,10ML,2028-03-09,723,24개월 미만,1412.0,0.0,0.0,900% 이상,14120.0
1287,9308690,[EX]디더블유이지에프멜라토닝원데이앰플10ml,1510,nan,5000,UBZ,1.0,3804.9783107403546,3804.9783107403546,원데이앰플,10ML,,0,유효기한 없음,1412.0,1.0,3804.9783107403546,900% 이상,14120.0
1288,9308690,[EX]디더블유이지에프멜라토닝원데이앰플10ml,1510,nan,5000,UMZ,139.0,528891.9851929093,3804.9783107403546,원데이앰플,10ML,2028-01-13,667,24개월 미만,1412.0,0.0,0.0,900% 이상,14120.0
1289,9308690,[EX]디더블유이지에프멜라토닝원데이앰플10ml,1510,nan,5600,AAA,0.0,0.0,3804.9783107403546,원데이앰플,10ML,2028-01-13,667,24개월 미만,1412.0,0.0,0.0,900% 이상,14120.0
