자재,평가 유형,플랜트,저장 위치,배치,특별 재고,공급업체,고객,판매 오더,판매 오더 품목,WBS 요소,Order/WBS/Vendor/Customer,CoCode,평가 영역,평가클래스,G/L 계정,자재 유형,자재 그룹,ExtMatlGrp,기존 자재 번호,구매 그룹,자재 내역,기본 단위,통화,가격 관리,Stock Quantity on Period Start,Value on Period Start,Total Goods Receipt Quantity,Total Goods Receipt Value,Total Goods Issue Quantity,Total Goods Issue Value,Stock Quantity on Period End,Stock Value on Period End,Receipt From Purchase Quantity,Receipt From Purchase Value,Issue To Sales Quantity,Issue To Sales Value,Receipt From Manuf. Quantity,Receipt From Manuf. Value,Issue To Manuf. Quantity,Issue To Manuf. Value,Receipt From Transfer Quantity,Receipt From Transfer Value,Issue To Transfer Quantity,Issue To Transfer Value,Quantity of Other Received Goods,Value of Other Received Goods,Quantity of Other Issued Goods,Value of Other Issued Goods,Issue To Internal Purposes Qty,Issue To Internal Purposes Val,Debit Revaluation,Credit Revaluation,유효 기한,days_to_expiry,expiry_bucket,단위원가,대분류,소분류,3평판,개월수
9308764,,1510,5000.0,PHZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,이지듀멜라토닝원데이앰플기획세트(12ML+0.7ML),EA,KRW,S,34262.0,147334116,14.0,180948800,-32567.0,-320933841,1709.0,7349074.909329248,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,62748,-32567.0,-151584354,0.0,0,165425389,-169349487,2027-09-02,575.0,12개월 이상,4300.219373510385,원데이앰플,올리브영,12755.0,3.0
9308764,,1510,5010.0,KFA,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,이지듀멜라토닝원데이앰플기획세트(12ML+0.7ML),EA,KRW,S,348.0,1496478,0.0,2115022,0.0,-2115025,348.0,1496476.3419816138,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2115022,-2115022,2028-06-01,848.0,12개월 이상,4300.219373510385,원데이앰플,올리브영,12755.0,3.0
9308764,,1510,5100.0,PHZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,이지듀멜라토닝원데이앰플기획세트(12ML+0.7ML),EA,KRW,S,0.0,0,55.0,265598,-20.0,-115090,35.0,150507.67807286346,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,246510,-20.0,-89640,0.0,0,19088,-20906,2027-09-02,575.0,12개월 이상,4300.219373510385,원데이앰플,올리브영,12755.0,3.0
9308764,,1510,5300.0,PHZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,이지듀멜라토닝원데이앰플기획세트(12ML+0.7ML),EA,KRW,S,0.0,0,10.0,44820,0.0,-1818,10.0,43002.19373510385,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,44820,0.0,0,0.0,0,0,0,2027-09-02,575.0,12개월 이상,4300.219373510385,원데이앰플,올리브영,12755.0,3.0
9308765,,1510,,YLZ,W,,10103324,,,,0010103324,1500,1510,7920,,FERT,A480,,,170.0,[EA]멜라비토닝패치풀페이스(24g*6ea),EA,KRW,S,1.0,4217,0.0,4557,0.0,-4557,1.0,4217.017489711934,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4557,-4557,2026-11-28,297.0,12개월 미만,4217.017489711934,멜라(기타),멜라(기타),215.66666666666666,3.0
9308765,,1510,5000.0,ALZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]멜라비토닝패치풀페이스(24g*6ea),EA,KRW,S,436.0,1838620,0.0,1964233,-411.0,-3697428,25.0,105425.43724279835,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-411.0,-1644000,0.0,0,1964233,-1964233,2026-11-28,297.0,12개월 미만,4217.017489711934,멜라(기타),멜라(기타),215.66666666666666,3.0
9308765,,1510,5000.0,BLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]멜라비토닝패치풀페이스(24g*6ea),EA,KRW,S,57.0,240370,0.0,259770,0.0,-259770,57.0,240369.99691358025,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,259770,-259770,2026-10-31,269.0,9개월 미만,4217.017489711934,멜라(기타),멜라(기타),215.66666666666666,3.0
9308765,,1510,5000.0,DLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]멜라비토닝패치풀페이스(24g*6ea),EA,KRW,S,594.0,2504908,594.0,2384463,-597.0,-2397114,591.0,2492257.3364197533,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,594.0,2376000,-597.0,-2388000,0.0,0,8463,-9114,2026-11-20,289.0,12개월 미만,4217.017489711934,멜라(기타),멜라(기타),215.66666666666666,3.0
9308765,,1510,5000.0,YLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]멜라비토닝패치풀페이스(24g*6ea),EA,KRW,S,201.0,847620,0.0,916028,0.0,-916027,201.0,847620.5154320988,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,916028,-916027,2026-11-28,297.0,12개월 미만,4217.017489711934,멜라(기타),멜라(기타),215.66666666666666,3.0
9308765,,1510,5000.0,ZLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]멜라비토닝패치풀페이스(24g*6ea),EA,KRW,S,35.0,147596,0.0,159516,0.0,-159516,35.0,147595.6121399177,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,159516,-159516,2026-11-28,297.0,12개월 미만,4217.017489711934,멜라(기타),멜라(기타),215.66666666666666,3.0
9308765,,1510,6090.0,YLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]멜라비토닝패치풀페이스(24g*6ea),EA,KRW,S,14.0,59038,0.0,63798,0.0,-63798,14.0,59038.244855967074,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63798,-63798,2026-11-28,297.0,12개월 미만,4217.017489711934,멜라(기타),멜라(기타),215.66666666666666,3.0
9308765,,1510,6090.0,ZLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]멜라비토닝패치풀페이스(24g*6ea),EA,KRW,S,48.0,202417,0.0,218757,0.0,-218757,48.0,202416.83950617284,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,218757,-218757,2026-11-28,297.0,12개월 미만,4217.017489711934,멜라(기타),멜라(기타),215.66666666666666,3.0
9308771,,1510,,BLZ,W,,C1200,,,,C1200,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터엠티에스앰플3.5ml,EA,KRW,S,0.0,0,92.0,491337,0.0,-354161,92.0,137176.31124322434,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,92.0,289432,0.0,0,0.0,0,201905,-152256,2026-10-31,269.0,9개월 미만,1491.046861339395,기타,기타,187.66666666666666,3.0
9308771,,1510,5000.0,BLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터엠티에스앰플3.5ml,EA,KRW,S,1585.0,2363309,34.0,54516862,-722.0,-55542702,897.0,1337469.0346214373,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,34.0,106964,-722.0,-2271412,0.0,0,52127718,-53271290,2026-10-31,269.0,9개월 미만,1491.046861339395,기타,기타,187.66666666666666,3.0
9308771,,1510,5000.0,CLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터엠티에스앰플3.5ml,EA,KRW,S,2878.0,4291233,0.0,100022055,0.0,-100022055,2878.0,4291232.866934779,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100022055,-100022055,2026-11-10,279.0,12개월 미만,1491.046861339395,기타,기타,187.66666666666666,3.0
9308771,,1510,5000.0,DLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터엠티에스앰플3.5ml,EA,KRW,S,6225.0,9281767,0.0,216343748,0.0,-216343748,6225.0,9281766.711837735,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,216343748,-216343748,2026-11-20,289.0,12개월 미만,1491.046861339395,기타,기타,187.66666666666666,3.0
9308771,,1510,5100.0,BLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터엠티에스앰플3.5ml,EA,KRW,S,0.0,0,6.0,-67184,-4.0,70166,2.0,2982.09372267879,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,18876,-4.0,-12584,0.0,0,-89370,82750,2026-10-31,269.0,9개월 미만,1491.046861339395,기타,기타,187.66666666666666,3.0
9308771,,1510,7060.0,BLZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터엠티에스앰플3.5ml,EA,KRW,S,1344.0,2003967,0.0,46709397,0.0,-46709397,1344.0,2003966.981640147,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46709397,-46709397,2026-10-31,269.0,9개월 미만,1491.046861339395,기타,기타,187.66666666666666,3.0
9308772,,1510,,SBN,W,,C1200,,,,C1200,1500,1510,7920,,FERT,A480,,,170.0,[EA]이지듀스킨부스터나이아신토닝샷앰플1ml*7ea,EA,KRW,S,0.0,0,33.0,170247,0.0,-19762,33.0,150484.99032180017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,33.0,135993,0.0,0,0.0,0,14931,-19762,2027-09-28,601.0,12개월 이상,4560.151221872732,기타,기타,194.66666666666666,3.0
9308772,,1510,5000.0,SBN,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]이지듀스킨부스터나이아신토닝샷앰플1ml*7ea,EA,KRW,S,4439.0,20242512,34.0,40764239,-444.0,-42633902,4029.0,18372849.27292524,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,34.0,140114,-444.0,-1829724,0.0,0,40624125,-40473938,2027-09-28,601.0,12개월 이상,4560.151221872732,기타,기타,194.66666666666666,3.0
9308772,,1510,7060.0,SBN,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]이지듀스킨부스터나이아신토닝샷앰플1ml*7ea,EA,KRW,S,141.0,642981,0.0,1242352,-70.0,-1561562,71.0,323770.736752964,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-70.0,-288470,0.0,0,1242352,-1213368,2027-09-28,601.0,12개월 이상,4560.151221872732,기타,기타,194.66666666666666,3.0
9308773,,1510,5000.0,SBP,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터피디알엔리프팅샷앰플1ml*7ea,EA,KRW,S,1828.0,7824035,38.0,6141394,-414.0,-7750714,1452.0,6214714.793676531,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,38.0,156598,-414.0,-1706094,0.0,0,5984796,-5939293,2027-09-28,601.0,12개월 이상,4280.106607215242,기타,기타,778.3333333333334,3.0
9308773,,1510,5100.0,SBP,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터피디알엔리프팅샷앰플1ml*7ea,EA,KRW,S,0.0,0,2.0,6334,-1.0,-2054,1.0,4280.106607215242,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,8242,-1.0,-4121,0.0,0,-1908,2067,2027-09-28,601.0,12개월 이상,4280.106607215242,기타,기타,778.3333333333334,3.0
9308773,,1510,7060.0,SBP,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터피디알엔리프팅샷앰플1ml*7ea,EA,KRW,S,1379.0,5902267,0.0,4496194,-365.0,-6058433,1014.0,4340028.099716255,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-365.0,-1504165,0.0,0,4496194,-4440507,2027-09-28,601.0,12개월 이상,4280.106607215242,기타,기타,778.3333333333334,3.0
9308774,,1510,,SBE,W,,C1200,,,,C1200,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터엑소좀포어샷앰플1ml*7ea,EA,KRW,S,0.0,0,27.0,159996,0.0,-26045,27.0,133951.27063304916,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27.0,111267,0.0,0,0.0,0,20164,-26045,2027-09-28,601.0,12개월 이상,4961.158171594413,기타,기타,156.66666666666666,3.0
9308774,,1510,5000.0,SBE,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터엑소좀포어샷앰플1ml*7ea,EA,KRW,S,5581.0,27688224,34.0,98286556,-221.0,-99214293,5394.0,26760487.177580263,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,34.0,140114,-221.0,-910741,0.0,0,98146442,-98033022,2027-09-28,601.0,12개월 이상,4961.158171594413,기타,기타,156.66666666666666,3.0
9308774,,1510,7060.0,SBE,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터엑소좀포어샷앰플1ml*7ea,EA,KRW,S,160.0,793785,0.0,2715385,-68.0,-3052743,92.0,456426.551786686,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-68.0,-280228,0.0,0,2715385,-2661615,2027-09-28,601.0,12개월 이상,4961.158171594413,기타,기타,156.66666666666666,3.0
9308775,,1510,,SBH,W,,C1200,,,,C1200,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터히알루론글로우샷앰플1ml*7ea,EA,KRW,S,0.0,0,32.0,138857,0.0,-4120,32.0,134737.60820147092,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,32.0,131872,0.0,0,0.0,0,3045,-4120,2027-09-28,601.0,12개월 이상,4210.550256295966,기타,기타,129.33333333333334,3.0
9308775,,1510,5000.0,SBH,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터히알루론글로우샷앰플1ml*7ea,EA,KRW,S,4325.0,18210629,36.0,8227209,-340.0,-9507215,4021.0,16930622.580566082,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,36.0,148356,-340.0,-1401140,0.0,0,8078853,-8057717,2027-09-28,601.0,12개월 이상,4210.550256295966,기타,기타,129.33333333333334,3.0
9308775,,1510,5100.0,SBH,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터히알루론글로우샷앰플1ml*7ea,EA,KRW,S,0.0,0,2.0,7162,-1.0,-2951,1.0,4210.550256295966,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,8242,-1.0,-4121,0.0,0,-1080,1170,2027-09-28,601.0,12개월 이상,4210.550256295966,기타,기타,129.33333333333334,3.0
9308775,,1510,7060.0,SBH,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]스킨부스터히알루론글로우샷앰플1ml*7ea,EA,KRW,S,450.0,1894748,0.0,843392,-17.0,-914972,433.0,1823168.2609761534,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-17.0,-70057,0.0,0,843392,-841959,2027-09-28,601.0,12개월 이상,4210.550256295966,기타,기타,129.33333333333334,3.0
9308812,,1510,5000.0,AKZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]멜라에이레티노0.3프로트리트먼트15ml,EA,KRW,S,7328.0,36765320,62.0,125284355,-790.0,-128936805,6600.0,33112869.999999996,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,62.0,260152,-790.0,-3314840,0.0,0,125024203,-124357468,2027-10-02,605.0,12개월 이상,5017.101515151515,멜라(기타),멜라(기타),336.6666666666667,3.0
9308817,,1510,5000.0,D240902001,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[세트]이지듀한가인슬리브(쿠팡앰플샷2종),EA,KRW,S,2335.0,8345947,0.0,159889338,0.0,-159889338,2335.0,8345947.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,159889338,-159889338,2027-04-11,431.0,12개월 이상,3574.281370449679,임가공,임가공,0.0,
9308818,,1510,6010.0,D250908001,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,"[세트]명절용멜라3-스텝스페셜세트(멜라토너,크림,앰플,레티노)",EA,KRW,S,21.0,316204,21.0,602049,-21.0,-602049,21.0,316204.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,21.0,602049,-21.0,-602049,0.0,0,0,0,2026-07-16,162.0,6개월 미만,15057.333333333334,임가공,임가공,101.0,1.0
9308848,,1510,,BDA,W,,C1400,,,,C1400,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,41.0,162589,0.0,15141,0.0,-15141,41.0,162588.93278301886,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15141,-15141,2028-04-27,813.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,BDA,W,,C1200,,,,C1200,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,373.0,1479163,0.0,135892,-105.0,-552279,268.0,1062776.4386792453,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-105.0,-414540,0.0,0,135892,-135892,2028-04-27,813.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,CDA,W,,C4800,,,,C4800,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,10.0,39656,0.0,70,-6.0,-23864,4.0,15862.334905660377,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-6.0,-23688,0.0,0,70,-140,2028-05-07,823.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,CDA,W,,C1400,,,,C1400,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,69.0,273625,0.0,25473,0.0,-25473,69.0,273625.2771226415,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,25473,-25473,2028-05-07,823.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,CDA,W,,C1300,,,,C1300,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,24.0,95174,0.0,8862,0.0,-8862,24.0,95174.00943396226,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8862,-8862,2028-05-07,823.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,GLA,W,,C1300,,,,C1300,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,109.0,432249,588.0,2386576,-153.0,-661547,544.0,2157277.547169811,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,588.0,2321424,-153.0,-604044,0.0,0,52036,-57503,2028-11-13,1013.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,GLA,W,,C3100,,,,C3100,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,0.0,0,8.0,32007,0.0,-282,8.0,31724.669811320753,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,31584,0.0,0,0.0,0,194,-282,2028-11-13,1013.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,GLA,W,,C2900,,,,C2900,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,0.0,0,16.0,63677,0.0,-228,16.0,63449.339622641506,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,63168,0.0,0,0.0,0,158,-228,2028-11-13,1013.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,GLA,W,,C4800,,,,C4800,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,0.0,0,19.0,76138,-4.0,-16654,15.0,59483.755896226416,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,19.0,75012,-4.0,-15792,0.0,0,598,-862,2028-11-13,1013.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,GLA,W,,C1400,,,,C1400,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,50.0,198279,356.0,1437189,-160.0,-659934,246.0,975533.5966981131,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,356.0,1405488,-160.0,-631680,0.0,0,24174,-28254,2028-11-13,1013.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,,GLA,W,,C1200,,,,C1200,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,454.0,1800375,1953.0,7954560,-722.0,-3072926,1685.0,6682008.579009433,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1953.0,7710444,-722.0,-2850456,0.0,0,202424,-222470,2028-11-13,1013.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,5000.0,BDA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,46.0,182417,64.0,269169,-60.0,-253307,50.0,198279.1863207547,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,64.0,252672,-60.0,-236880,0.0,0,16497,-15794,2028-04-27,813.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,5000.0,CDA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,20.0,79312,1.0,11322,-5.0,-27185,16.0,63449.339622641506,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,3948,-5.0,-19740,0.0,0,7374,-7356,2028-05-07,823.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,5000.0,GLA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,8500.0,33707462,78.0,3170099,-6832.0,-29953652,1746.0,6923909.186320755,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,78.0,307944,-6832.0,-26972736,0.0,0,2862155,-2748757,2028-11-13,1013.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,5100.0,CDA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,4.0,15862,0.0,18,-3.0,-11914,1.0,3965.583726415094,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-3.0,-11844,0.0,0,18,-18,2028-05-07,823.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,5100.0,GLA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,0.0,0,8.0,32131,-3.0,-12303,5.0,19827.91863207547,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,31584,-3.0,-11844,0.0,0,512,-459,2028-11-13,1013.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,6010.0,ABA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,9.0,35687,9.0,35534,-9.0,-35532,9.0,35690.25353773584,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,35532,-9.0,-35532,0.0,0,0,0,2028-03-23,778.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,6080.0,CDA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,78.0,309316,0.0,28812,-43.0,-199333,35.0,138795.43042452828,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-43.0,-169764,0.0,0,28812,-28812,2028-05-07,823.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,6090.0,BDA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,3.0,11897,0.0,1113,0.0,-1113,3.0,11896.751179245282,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1113,-1113,2028-04-27,813.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,6090.0,CDA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,20.0,79312,0.0,7392,0.0,-7392,20.0,79311.67452830188,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7392,-7392,2028-05-07,823.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,7060.0,GLA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,0.0,0,1508.0,6078903,-1231.0,-4980436,277.0,1098466.692216981,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1508.0,5953584,-1231.0,-4859988,0.0,0,92262,-120448,2028-11-13,1013.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308848,,1510,7080.0,CDA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[EA]멜라씨비타에센스토너150ml,EA,KRW,S,6.0,23794,0.0,2226,0.0,-2226,6.0,23793.502358490565,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2226,-2226,2028-05-07,823.0,12개월 이상,3965.583726415094,멜라(기타),멜라(기타),4590.333333333333,3.0
9308885,,1510,5000.0,D250421002,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,"24추석_멜라토닝데일리케어세트(베리어토너,기미크림,앰플,패치)",EA,KRW,S,11.0,144231,0.0,1869,0.0,-1869,11.0,144231.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1869,-1869,2026-11-25,294.0,12개월 미만,13111.90909090909,임가공,임가공,0.0,
9308948,,1510,5000.0,AKZ,,,,,,,,1500,1510,7920,,FERT,A480,,9001567,170.0,[ODM][RX]이지듀알엑스리페어컨트롤리뉴얼인텐시브모이스처50ml,EA,KRW,S,13.0,47567,2.0,7318,0.0,0,15.0,54885.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,7318,0.0,0,0.0,0,0,0,2027-10-02,605.0,12개월 이상,3659.0,기타,기타,2008.0,2.0
