인덱스,자재코드,자재내역,플랜트,특별재고,저장위치,배치,기말수량,기말금액,단가,대분류,소분류,유효기한,남은일,유효기한구간,3평판
1590,9309511,[EA]멜라글루타치온크림(Japan) 50ml,1510,nan,5000.0,AAA,4807.0,12699372.986599665,2641.8500076138266,멜라(기타),멜라(기타),2028-01-12,673.0,24개월 미만,907.3333333333334
1591,9309511,[EA]멜라글루타치온크림(Japan) 50ml,1510,nan,7060.0,AAA,1760.0,4649656.013400335,2641.8500076138266,멜라(기타),멜라(기타),2028-01-12,673.0,24개월 미만,907.3333333333334
1592,9309511,[EA]멜라글루타치온크림(Japan) 50ml,1510,nan,7090.0,AAA,0.0,0.0,2641.8500076138266,멜라(기타),멜라(기타),2028-01-12,673.0,24개월 미만,907.3333333333334
1593,9309515,[EA]멜라원데이앰플(Japan) 10ml,1510,nan,7090.0,AAA,401.0,1561057.0,3892.910224438903,원데이앰플,10ML,2028-01-15,676.0,24개월 미만,1251.3333333333333
1594,9309522,[EA]멜라씨비타에센스토너(Japan) 150ml,1510,nan,7090.0,AAA,31.0,117301.0,3783.9032258064517,멜라(기타),멜라(기타),2028-01-13,674.0,24개월 미만,1726.0
1595,9309592,이지듀쓰리엑스멜라비토닝원데이앰플15ml,1510,nan,5000.0,ADA,875.0,2867021.0,3276.595428571429,기타,기타,,,유효기한 없음,500.0
1596,9309593,이지듀쓰리엑스멜라비토닝패치3g*6ea,1510,nan,5000.0,296,508.0,1320092.2294182219,2598.6067508232713,기타,기타,2028-04-21,773.0,24개월 이상,1000.0
1597,9309593,이지듀쓰리엑스멜라비토닝패치3g*6ea,1510,nan,5000.0,298,978.0,2541437.4023051593,2598.6067508232713,기타,기타,2028-04-21,773.0,24개월 이상,1000.0
1598,9309593,이지듀쓰리엑스멜라비토닝패치3g*6ea,1510,nan,5000.0,300,2158.0,5607793.368276619,2598.6067508232713,기타,기타,2028-04-21,773.0,24개월 이상,1000.0
1599,9309594,이지듀쓰리엑스이지에프10리페어크림20ml,1510,nan,5000.0,ADA,975.0,4380480.0,4492.8,기타,기타,,,유효기한 없음,500.0
1600,9309712,[세트]이지듀 2025신년 패키지 SET 기미앰플 30ml * 6EA,1510,nan,5000.0,00,7.0,220682.0,31526.0,임가공,임가공,2027-12-16,646.0,24개월 미만,0.0
1601,9309713,[세트]이지듀 2025신년 패키지 SET 항산화 30ml * 4EA,1510,nan,5000.0,00,6.0,165221.0,27536.833333333332,임가공,임가공,2027-02-21,348.0,12개월 미만,0.0
1602,9309744,[EA]멜라비토닝앰플쿠션트라이얼3열샤쉐0.2ml*3ea,1510,nan,5000.0,BAA,33.0,10970.337044252712,332.43445588644585,기타,기타,2027-01-22,318.0,12개월 미만,6.0
1603,9309744,[EA]멜라비토닝앰플쿠션트라이얼3열샤쉐0.2ml*3ea,1510,nan,6030.0,BAA,2266.0,753296.4770386863,332.43445588644585,기타,기타,2027-01-22,318.0,12개월 미만,6.0
1604,9309744,[EA]멜라비토닝앰플쿠션트라이얼3열샤쉐0.2ml*3ea,1510,nan,7030.0,BAA,38.0,12632.509323684943,332.43445588644585,기타,기타,2027-01-22,318.0,12개월 미만,6.0
1605,9309744,[EA]멜라비토닝앰플쿠션트라이얼3열샤쉐0.2ml*3ea,1510,nan,7040.0,BAA,1256.0,417537.676593376,332.43445588644585,기타,기타,2027-01-22,318.0,12개월 미만,6.0
1606,9309753,[판촉물]멜라토닝 더블업 크림+앰플 기획세트_25년설,1510,W,,nan,0.0,0.0,3737.88,임가공,임가공,,,유효기한 없음,2176.0
1607,9309753,[판촉물]멜라토닝 더블업 크림+앰플 기획세트_25년설,1510,W,,nan,0.0,0.0,3737.88,임가공,임가공,,,유효기한 없음,2176.0
1608,9309753,[판촉물]멜라토닝 더블업 크림+앰플 기획세트_25년설,1510,W,,nan,0.0,0.0,3737.88,임가공,임가공,,,유효기한 없음,2176.0
1609,9309753,[판촉물]멜라토닝 더블업 크림+앰플 기획세트_25년설,1510,W,,nan,0.0,0.0,3737.88,임가공,임가공,,,유효기한 없음,2176.0
1610,9309753,[판촉물]멜라토닝 더블업 크림+앰플 기획세트_25년설,1510,W,,nan,0.0,0.0,3737.88,임가공,임가공,,,유효기한 없음,2176.0
1611,9309753,[판촉물]멜라토닝 더블업 크림+앰플 기획세트_25년설,1510,W,,nan,0.0,0.0,3737.88,임가공,임가공,,,유효기한 없음,2176.0
1612,9309753,[판촉물]멜라토닝 더블업 크림+앰플 기획세트_25년설,1510,nan,5000.0,nan,25.0,93447.0,3737.88,임가공,임가공,,,유효기한 없음,2176.0
1613,9309753,[판촉물]멜라토닝 더블업 크림+앰플 기획세트_25년설,1510,nan,5100.0,nan,0.0,0.0,3737.88,임가공,임가공,,,유효기한 없음,2176.0
1614,9309754,멜라 3-스텝 올인원 스페셜세트_2025(대관용),1510,nan,5100.0,nan,195.0,3157031.0,16189.902564102564,임가공,임가공,,,유효기한 없음,-195.0
1615,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,W,,FFA,0.0,0.0,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-06-15,828.0,24개월 이상,1814.0
1616,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,W,,FFA,3.0,21196.131205326543,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-06-15,828.0,24개월 이상,1814.0
1617,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,W,,FFA,1.0,7065.377068442182,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-06-15,828.0,24개월 이상,1814.0
1618,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,5000.0,FFA,4356.0,30776782.510134142,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-06-15,828.0,24개월 이상,1814.0
1619,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,5000.0,JGA,12574.0,88840051.258592,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-07-27,870.0,24개월 이상,1814.0
1620,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,5000.0,KGA,7584.0,53583819.687065504,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-07-27,870.0,24개월 이상,1814.0
1621,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,5010.0,GFA,244.0,1723952.0046998924,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-06-09,822.0,24개월 이상,1814.0
1622,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,5100.0,0,0.0,0.0,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),,,유효기한 없음,1814.0
1623,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,5100.0,FFA,6.0,42392.262410653086,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-06-15,828.0,24개월 이상,1814.0
1624,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,6090.0,ABA,95.0,671210.8215020072,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-03-03,724.0,24개월 미만,1814.0
1625,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,6090.0,QHA,6335.0,44759163.72858122,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-08-21,895.0,24개월 이상,1814.0
1626,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,6090.0,RHA,9216.0,65114515.06276315,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-08-21,895.0,24개월 이상,1814.0
1627,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,6090.0,SHA,10559.0,74603316.465681,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-08-21,895.0,24개월 이상,1814.0
1628,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,7060.0,GFA,84.0,593491.6737491433,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-06-09,822.0,24개월 이상,1814.0
1629,9309795,[EA]멜라오버나이트멜팅크림 50g,1510,nan,7080.0,GFA,8.0,56523.01654753745,7065.377068442182,멜라(캡슐크림),멜라(캡슐크림),2028-06-09,822.0,24개월 이상,1814.0
1630,9309797,[EA]이지에프하이드로부스팅토너200ml(홈쇼핑),1510,nan,6040.0,E08Y002,63.0,119900.84749727117,1903.1880555122407,기타,기타,2027-11-18,618.0,24개월 미만,10.0
1631,9309797,[EA]이지에프하이드로부스팅토너200ml(홈쇼핑),1510,nan,6090.0,E08Y002,6350.0,12085244.152502729,1903.1880555122407,기타,기타,2027-11-18,618.0,24개월 미만,10.0
1632,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,5000.0,H11Y003,521.0,639667.7068807015,1227.7691110953963,기타,기타,2028-02-12,704.0,24개월 미만,9107.666666666666
1633,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,5000.0,J11Y007,38716.0,47534308.90516936,1227.7691110953963,기타,기타,2028-04-10,762.0,24개월 이상,9107.666666666666
1634,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,5000.0,J17Y008,0.0,0.0,1227.7691110953963,기타,기타,2028-04-16,768.0,24개월 이상,9107.666666666666
1635,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,5100.0,0,0.0,0.0,1227.7691110953963,기타,기타,,,유효기한 없음,9107.666666666666
1636,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,5100.0,H11Y003,2.0,2455.5382221907926,1227.7691110953963,기타,기타,2028-02-12,704.0,24개월 미만,9107.666666666666
1637,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,5200.0,H11Y003,0.0,0.0,1227.7691110953963,기타,기타,2028-02-12,704.0,24개월 미만,9107.666666666666
1638,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,6040.0,C28Y002,53.0,65071.762888056,1227.7691110953963,기타,기타,2027-09-27,566.0,24개월 미만,9107.666666666666
1639,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,6040.0,H11Y003,2.0,2455.5382221907926,1227.7691110953963,기타,기타,2028-02-12,704.0,24개월 미만,9107.666666666666
1640,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,6090.0,C28Y002,0.0,0.0,1227.7691110953963,기타,기타,2027-09-27,566.0,24개월 미만,9107.666666666666
1641,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,6090.0,H11Y003,16209.0,19900909.52174528,1227.7691110953963,기타,기타,2028-02-12,704.0,24개월 미만,9107.666666666666
1642,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,6090.0,I09Y004,19230.0,23610000.006364472,1227.7691110953963,기타,기타,2028-03-08,729.0,24개월 미만,9107.666666666666
1643,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,6090.0,I23Y0005,26072.0,32010396.26447917,1227.7691110953963,기타,기타,2028-03-22,743.0,24개월 이상,9107.666666666666
1644,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,6090.0,I23Y0006,28596.0,35109285.50088395,1227.7691110953963,기타,기타,2028-03-22,743.0,24개월 이상,9107.666666666666
1645,9309798,[EA]이지에프코어부스팅아이크림30ml,1510,nan,6090.0,J17Y008,40291.0,49468045.25514461,1227.7691110953963,기타,기타,2028-04-16,768.0,24개월 이상,9107.666666666666
1646,9309831,[EA]멜라비토닝유브이선스틱20g,1510,nan,5000.0,E26Y003,2308.0,7493310.676395645,3246.6684039842485,멜라(기타),멜라(기타),2027-11-25,625.0,24개월 미만,227.33333333333334
1647,9309831,[EA]멜라비토닝유브이선스틱20g,1510,nan,5000.0,H04Y004,6063.0,19684550.5333565,3246.6684039842485,멜라(기타),멜라(기타),2028-02-03,695.0,24개월 미만,227.33333333333334
1648,9309831,[EA]멜라비토닝유브이선스틱20g,1510,nan,5100.0,0,0.0,0.0,3246.6684039842485,멜라(기타),멜라(기타),,,유효기한 없음,227.33333333333334
1649,9309831,[EA]멜라비토닝유브이선스틱20g,1510,nan,5100.0,E26Y003,0.0,0.0,3246.6684039842485,멜라(기타),멜라(기타),2027-11-25,625.0,24개월 미만,227.33333333333334
1650,9309831,[EA]멜라비토닝유브이선스틱20g,1510,nan,5200.0,E26Y003,0.0,0.0,3246.6684039842485,멜라(기타),멜라(기타),2027-11-25,625.0,24개월 미만,227.33333333333334
1651,9309831,[EA]멜라비토닝유브이선스틱20g,1510,nan,7060.0,C24Y002,254.0,824653.7746119992,3246.6684039842485,멜라(기타),멜라(기타),2027-11-28,628.0,24개월 미만,227.33333333333334
1652,9309831,[EA]멜라비토닝유브이선스틱20g,1510,nan,7080.0,E26Y003,9.0,29220.015635858235,3246.6684039842485,멜라(기타),멜라(기타),2027-11-25,625.0,24개월 미만,227.33333333333334
1653,9309833,[세트]이지듀 베리어리페어크림+앰플기획(크림50ML+앰플1ML),1510,nan,5000.0,nan,440.0,2060182.0,4682.231818181818,임가공,임가공,,,유효기한 없음,0.0
1654,9309834,[EA]멜라비토닝UV선세럼40ml+40ml(OY),1510,W,,ACA,40.0,214286.00476568707,5357.150119142177,멜라(기타),멜라(기타),2028-04-06,758.0,24개월 이상,262.6666666666667
1655,9309834,[EA]멜라비토닝UV선세럼40ml+40ml(OY),1510,nan,5000.0,ACA,1146.0,6139294.036536935,5357.150119142177,멜라(기타),멜라(기타),2028-04-06,758.0,24개월 이상,262.6666666666667
1656,9309834,[EA]멜라비토닝UV선세럼40ml+40ml(OY),1510,nan,5000.0,EHA,1817.0,9733941.766481334,5357.150119142177,멜라(기타),멜라(기타),2028-08-12,886.0,24개월 이상,262.6666666666667
1657,9309834,[EA]멜라비토닝UV선세럼40ml+40ml(OY),1510,nan,6030.0,ACA,1.0,5357.150119142177,5357.150119142177,멜라(기타),멜라(기타),2028-04-06,758.0,24개월 이상,262.6666666666667
1658,9309834,[EA]멜라비토닝UV선세럼40ml+40ml(OY),1510,nan,7040.0,ACA,773.0,4141077.0420969026,5357.150119142177,멜라(기타),멜라(기타),2028-04-06,758.0,24개월 이상,262.6666666666667
1659,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,W,,MEA,0.0,0.0,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1660,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,W,,MEA,10.0,40722.509502361856,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1661,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,5000.0,LEA,0.0,0.0,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1662,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,5000.0,MEA,2363.0,9622728.995408107,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1663,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,5000.0,NEA,6.0,24433.505701417114,4072.250950236186,멜라(기타),멜라(기타),2028-06-04,817.0,24개월 이상,3398.3333333333335
1664,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,5000.0,REA,0.0,0.0,4072.250950236186,멜라(기타),멜라(기타),,,유효기한 없음,3398.3333333333335
1665,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,5010.0,LEA,430.0,1751067.90860156,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1666,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,5100.0,0,0.0,0.0,4072.250950236186,멜라(기타),멜라(기타),,,유효기한 없음,3398.3333333333335
1667,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,5100.0,MEA,0.0,0.0,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1668,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,5200.0,MEA,0.0,0.0,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1669,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,6040.0,NEA,193.0,785944.4333955839,4072.250950236186,멜라(기타),멜라(기타),2028-06-04,817.0,24개월 이상,3398.3333333333335
1670,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,6090.0,MEA,0.0,0.0,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1671,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,6090.0,NEA,14388.0,58591546.67199824,4072.250950236186,멜라(기타),멜라(기타),2028-06-04,817.0,24개월 이상,3398.3333333333335
1672,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,6090.0,PFA,14397.0,58628196.93055037,4072.250950236186,멜라(기타),멜라(기타),2028-06-17,830.0,24개월 이상,3398.3333333333335
1673,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,6090.0,QFA,3229.0,13149298.318312645,4072.250950236186,멜라(기타),멜라(기타),2028-06-18,831.0,24개월 이상,3398.3333333333335
1674,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,6090.0,RFA,9350.0,38075546.38470834,4072.250950236186,멜라(기타),멜라(기타),2028-06-18,831.0,24개월 이상,3398.3333333333335
1675,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,7040.0,LEA,92.0,374647.0874217291,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1676,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,7060.0,GEA,1047.0,4263646.744897286,4072.250950236186,멜라(기타),멜라(기타),2028-05-14,796.0,24개월 이상,3398.3333333333335
1677,9309835,[EA]멜라비토닝유브이선세럼투엑스40ml,1510,nan,7080.0,LEA,10.0,40722.509502361856,4072.250950236186,멜라(기타),멜라(기타),2028-06-03,816.0,24개월 이상,3398.3333333333335
1678,9309837,[EA]멜라비토닝유브이선세럼투엑스사셰1ml,1510,nan,5000.0,ACA,3542.0,501526.1295556078,141.59405125793558,멜라(기타),멜라(기타),2028-03-12,733.0,24개월 이상,67.66666666666667
1679,9309837,[EA]멜라비토닝유브이선세럼투엑스사셰1ml,1510,nan,6040.0,ACA,0.0,0.0,141.59405125793558,멜라(기타),멜라(기타),2028-03-12,733.0,24개월 이상,67.66666666666667
1680,9309837,[EA]멜라비토닝유브이선세럼투엑스사셰1ml,1510,nan,6090.0,ACA,20053.0,2839385.5098753823,141.59405125793558,멜라(기타),멜라(기타),2028-03-12,733.0,24개월 이상,67.66666666666667
1681,9309837,[EA]멜라비토닝유브이선세럼투엑스사셰1ml,1510,nan,7060.0,ACA,1923.0,272285.36056901014,141.59405125793558,멜라(기타),멜라(기타),2028-03-12,733.0,24개월 이상,67.66666666666667
1682,9309838,[EA]멜라비토닝앰플쿠션19호페어(본품)15g_V3_,1510,O,,EBA,0.0,0.0,5351.445887008844,멜라(앰플쿠션),본품19호(15G),2027-03-20,375.0,18개월 미만,2632.6666666666665
1683,9309838,[EA]멜라비토닝앰플쿠션19호페어(본품)15g_V3_,1510,W,,EBA,60.0,321086.75322053063,5351.445887008844,멜라(앰플쿠션),본품19호(15G),2027-03-20,375.0,18개월 미만,2632.6666666666665
1684,9309838,[EA]멜라비토닝앰플쿠션19호페어(본품)15g_V3_,1510,nan,5000.0,EBA,1923.0,10290830.440718006,5351.445887008844,멜라(앰플쿠션),본품19호(15G),2027-03-20,375.0,18개월 미만,2632.6666666666665
1685,9309838,[EA]멜라비토닝앰플쿠션19호페어(본품)15g_V3_,1510,nan,5000.0,GBA,0.0,0.0,5351.445887008844,멜라(앰플쿠션),본품19호(15G),2027-02-23,350.0,12개월 미만,2632.6666666666665
1686,9309838,[EA]멜라비토닝앰플쿠션19호페어(본품)15g_V3_,1510,nan,5000.0,HBA,8093.0,43309251.56356257,5351.445887008844,멜라(앰플쿠션),본품19호(15G),2027-03-30,385.0,18개월 미만,2632.6666666666665
1687,9309838,[EA]멜라비토닝앰플쿠션19호페어(본품)15g_V3_,1510,nan,5000.0,JBA,2866.0,15337243.912167346,5351.445887008844,멜라(앰플쿠션),본품19호(15G),2027-03-26,381.0,18개월 미만,2632.6666666666665
1688,9309838,[EA]멜라비토닝앰플쿠션19호페어(본품)15g_V3_,1510,nan,5100.0,0,0.0,0.0,5351.445887008844,멜라(앰플쿠션),본품19호(15G),,,유효기한 없음,2632.6666666666665
1689,9309838,[EA]멜라비토닝앰플쿠션19호페어(본품)15g_V3_,1510,nan,5100.0,EBA,10.0,53514.458870088434,5351.445887008844,멜라(앰플쿠션),본품19호(15G),2027-03-20,375.0,18개월 미만,2632.6666666666665
1690,9309838,[EA]멜라비토닝앰플쿠션19호페어(본품)15g_V3_,1510,nan,5100.0,GBA,0.0,0.0,5351.445887008844,멜라(앰플쿠션),본품19호(15G),2027-02-23,350.0,12개월 미만,2632.6666666666665
